Table:CsvNpc,,,,,,,,,,,,,,,,,,,,,,
tid,name:s,modelTid,occupation:Occupation,color:ItemColor,isBoss,level,hp,phyAttack,magicAttack,phyDefence,magicDefence,speed,skill1,skill2,skill3,skill4,initNuqi,recoverNuqi,energyAddWhenTeammateDie,buffs:a,inCombatMotion,scaleDelta:f
31831012,虚空行者,1072,其它,紫,1,98,154023603,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
31831112,卡扎克,1044,其它,红,1,98,336051497,16718,16718,1003,1003,835,1000006,,,10000001,,50,,10020,,
31840112,小鬼,1027,其它,紫,1,98,44426280,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31840122,地狱猎犬,1025,其它,紫,1,98,44426280,16750,16750,1005,1005,837,1000006,,,10000001,,50,,10020,,
31840132,萨特,1037,其它,紫,1,98,44426280,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31840212,虚空行者,1072,其它,紫,1,98,133278841,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31840312,小鬼,1027,其它,紫,1,98,45829215,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31840322,地狱猎犬,1025,其它,紫,1,98,45829215,16750,16750,1005,1005,837,1000006,,,10000001,,50,,10020,,
31840332,萨特,1037,其它,紫,1,98,45829215,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31840412,魅魔,1013,其它,紫,1,98,137487647,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31840512,小鬼,1027,其它,紫,1,98,46764505,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31840522,地狱猎犬,1025,其它,紫,1,98,46764505,16750,16750,1005,1005,837,1000006,,,10000001,,50,,10020,,
31840532,萨特,1037,其它,紫,1,98,46764505,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31840612,虚空行者,1072,其它,紫,1,98,140293517,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31840712,小鬼,1027,其它,紫,1,98,49102731,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31840722,地狱猎犬,1025,其它,紫,1,98,49102731,16750,16750,1005,1005,837,1000006,,,10000001,,50,,10020,,
31840732,萨特,1037,其它,紫,1,98,49102731,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31840812,魅魔,1013,其它,紫,1,98,147308193,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31840912,小鬼,1027,其它,紫,1,98,51440956,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31840922,地狱猎犬,1025,其它,紫,1,98,51440956,16750,16750,1005,1005,837,1000006,,,10000001,,50,,10020,,
31840932,萨特,1037,其它,紫,1,98,51440956,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31841012,虚空行者,1072,其它,紫,1,98,154322869,16750,16750,1005,1005,837,1000006,,,10000003,,50,,10020,,
31841112,卡扎克,1044,其它,红,1,98,336704442,16750,16750,1005,1005,837,1000006,,,10000001,,50,,10020,,
31850112,小鬼,1027,其它,紫,1,98,44512433,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31850122,地狱猎犬,1025,其它,紫,1,98,44512433,16783,16783,1006,1006,839,1000006,,,10000001,,50,,10020,,
31850132,萨特,1037,其它,紫,1,98,44512433,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31850212,虚空行者,1072,其它,紫,1,98,133537299,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31850312,小鬼,1027,其它,紫,1,98,45918088,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31850322,地狱猎犬,1025,其它,紫,1,98,45918088,16783,16783,1006,1006,839,1000006,,,10000001,,50,,10020,,
31850332,萨特,1037,其它,紫,1,98,45918088,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31850412,魅魔,1013,其它,紫,1,98,137754266,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31850512,小鬼,1027,其它,紫,1,98,46855192,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31850522,地狱猎犬,1025,其它,紫,1,98,46855192,16783,16783,1006,1006,839,1000006,,,10000001,,50,,10020,,
31850532,萨特,1037,其它,紫,1,98,46855192,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31850612,虚空行者,1072,其它,紫,1,98,140565578,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31850712,小鬼,1027,其它,紫,1,98,49197952,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31850722,地狱猎犬,1025,其它,紫,1,98,49197952,16783,16783,1006,1006,839,1000006,,,10000001,,50,,10020,,
31850732,萨特,1037,其它,紫,1,98,49197952,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31850812,魅魔,1013,其它,紫,1,98,147593857,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31850912,小鬼,1027,其它,紫,1,98,51540712,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31850922,地狱猎犬,1025,其它,紫,1,98,51540712,16783,16783,1006,1006,839,1000006,,,10000001,,50,,10020,,
31850932,萨特,1037,其它,紫,1,98,51540712,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31851012,虚空行者,1072,其它,紫,1,98,154622136,16783,16783,1006,1006,839,1000006,,,10000003,,50,,10020,,
31851112,卡扎克,1044,其它,红,1,98,337357387,16783,16783,1006,1006,839,1000006,,,10000001,,50,,10020,,
31860112,小鬼,1027,其它,紫,1,98,44598585,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31860122,地狱猎犬,1025,其它,紫,1,98,44598585,16815,16815,1008,1008,840,1000006,,,10000001,,50,,10020,,
31860132,萨特,1037,其它,紫,1,98,44598585,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31860212,虚空行者,1072,其它,紫,1,98,133795756,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31860312,小鬼,1027,其它,紫,1,98,46006961,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31860322,地狱猎犬,1025,其它,紫,1,98,46006961,16815,16815,1008,1008,840,1000006,,,10000001,,50,,10020,,
31860332,萨特,1037,其它,紫,1,98,46006961,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31860412,魅魔,1013,其它,紫,1,98,138020885,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31860512,小鬼,1027,其它,紫,1,98,46945879,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31860522,地狱猎犬,1025,其它,紫,1,98,46945879,16815,16815,1008,1008,840,1000006,,,10000001,,50,,10020,,
31860532,萨特,1037,其它,紫,1,98,46945879,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31860612,虚空行者,1072,其它,紫,1,98,140837638,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31860712,小鬼,1027,其它,紫,1,98,49293173,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31860722,地狱猎犬,1025,其它,紫,1,98,49293173,16815,16815,1008,1008,840,1000006,,,10000001,,50,,10020,,
31860732,萨特,1037,其它,紫,1,98,49293173,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31860812,魅魔,1013,其它,紫,1,98,147879520,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31860912,小鬼,1027,其它,紫,1,98,51640467,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31860922,地狱猎犬,1025,其它,紫,1,98,51640467,16815,16815,1008,1008,840,1000006,,,10000001,,50,,10020,,
31860932,萨特,1037,其它,紫,1,98,51640467,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31861012,虚空行者,1072,其它,紫,1,98,154921402,16815,16815,1008,1008,840,1000006,,,10000003,,50,,10020,,
31861112,卡扎克,1044,其它,红,1,98,338010333,16815,16815,1008,1008,840,1000006,,,10000001,,50,,10020,,
31870112,小鬼,1027,其它,紫,1,98,44684738,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31870122,地狱猎犬,1025,其它,紫,1,98,44684738,16848,16848,1010,1010,842,1000006,,,10000001,,50,,10020,,
31870132,萨特,1037,其它,紫,1,98,44684738,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31870212,虚空行者,1072,其它,紫,1,98,134054214,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31870312,小鬼,1027,其它,紫,1,98,46095835,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31870322,地狱猎犬,1025,其它,紫,1,98,46095835,16848,16848,1010,1010,842,1000006,,,10000001,,50,,10020,,
31870332,萨特,1037,其它,紫,1,98,46095835,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31870412,魅魔,1013,其它,紫,1,98,138287505,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31870512,小鬼,1027,其它,紫,1,98,47036566,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31870522,地狱猎犬,1025,其它,紫,1,98,47036566,16848,16848,1010,1010,842,1000006,,,10000001,,50,,10020,,
31870532,萨特,1037,其它,紫,1,98,47036566,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31870612,虚空行者,1072,其它,紫,1,98,141109699,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31870712,小鬼,1027,其它,紫,1,98,49388394,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31870722,地狱猎犬,1025,其它,紫,1,98,49388394,16848,16848,1010,1010,842,1000006,,,10000001,,50,,10020,,
31870732,萨特,1037,其它,紫,1,98,49388394,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31870812,魅魔,1013,其它,紫,1,98,148165184,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31870912,小鬼,1027,其它,紫,1,98,51740223,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31870922,地狱猎犬,1025,其它,紫,1,98,51740223,16848,16848,1010,1010,842,1000006,,,10000001,,50,,10020,,
31870932,萨特,1037,其它,紫,1,98,51740223,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31871012,虚空行者,1072,其它,紫,1,98,155220669,16848,16848,1010,1010,842,1000006,,,10000003,,50,,10020,,
31871112,卡扎克,1044,其它,红,1,98,338663278,16848,16848,1010,1010,842,1000006,,,10000001,,50,,10020,,
31880112,小鬼,1027,其它,紫,1,98,44770890,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31880122,地狱猎犬,1025,其它,紫,1,98,44770890,16880,16880,1012,1012,844,1000006,,,10000001,,50,,10020,,
31880132,萨特,1037,其它,紫,1,98,44770890,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31880212,虚空行者,1072,其它,紫,1,98,134312671,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31880312,小鬼,1027,其它,紫,1,98,46184708,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31880322,地狱猎犬,1025,其它,紫,1,98,46184708,16880,16880,1012,1012,844,1000006,,,10000001,,50,,10020,,
31880332,萨特,1037,其它,紫,1,98,46184708,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31880412,魅魔,1013,其它,紫,1,98,138554124,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31880512,小鬼,1027,其它,紫,1,98,47127253,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31880522,地狱猎犬,1025,其它,紫,1,98,47127253,16880,16880,1012,1012,844,1000006,,,10000001,,50,,10020,,
31880532,萨特,1037,其它,紫,1,98,47127253,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31880612,虚空行者,1072,其它,紫,1,98,141381759,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31880712,小鬼,1027,其它,紫,1,98,49483615,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31880722,地狱猎犬,1025,其它,紫,1,98,49483615,16880,16880,1012,1012,844,1000006,,,10000001,,50,,10020,,
31880732,萨特,1037,其它,紫,1,98,49483615,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31880812,魅魔,1013,其它,紫,1,98,148450847,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31880912,小鬼,1027,其它,紫,1,98,51839978,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31880922,地狱猎犬,1025,其它,紫,1,98,51839978,16880,16880,1012,1012,844,1000006,,,10000001,,50,,10020,,
31880932,萨特,1037,其它,紫,1,98,51839978,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31881012,虚空行者,1072,其它,紫,1,98,155519935,16880,16880,1012,1012,844,1000006,,,10000003,,50,,10020,,
31881112,卡扎克,1044,其它,红,1,98,339316223,16880,16880,1012,1012,844,1000006,,,10000001,,50,,10020,,
31890112,小鬼,1027,其它,紫,1,98,44857043,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31890122,地狱猎犬,1025,其它,紫,1,98,44857043,16913,16913,1014,1014,845,1000006,,,10000001,,50,,10020,,
31890132,萨特,1037,其它,紫,1,98,44857043,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31890212,虚空行者,1072,其它,紫,1,98,134571129,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31890312,小鬼,1027,其它,紫,1,98,46273581,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31890322,地狱猎犬,1025,其它,紫,1,98,46273581,16913,16913,1014,1014,845,1000006,,,10000001,,50,,10020,,
31890332,萨特,1037,其它,紫,1,98,46273581,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31890412,魅魔,1013,其它,紫,1,98,138820743,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31890512,小鬼,1027,其它,紫,1,98,47217940,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31890522,地狱猎犬,1025,其它,紫,1,98,47217940,16913,16913,1014,1014,845,1000006,,,10000001,,50,,10020,,
31890532,萨特,1037,其它,紫,1,98,47217940,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31890612,虚空行者,1072,其它,紫,1,98,141653820,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31890712,小鬼,1027,其它,紫,1,98,49578837,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31890722,地狱猎犬,1025,其它,紫,1,98,49578837,16913,16913,1014,1014,845,1000006,,,10000001,,50,,10020,,
31890732,萨特,1037,其它,紫,1,98,49578837,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31890812,魅魔,1013,其它,紫,1,98,148736511,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31890912,小鬼,1027,其它,紫,1,98,51939734,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31890922,地狱猎犬,1025,其它,紫,1,98,51939734,16913,16913,1014,1014,845,1000006,,,10000001,,50,,10020,,
31890932,萨特,1037,其它,紫,1,98,51939734,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31891012,虚空行者,1072,其它,紫,1,98,155819202,16913,16913,1014,1014,845,1000006,,,10000003,,50,,10020,,
31891112,卡扎克,1044,其它,红,1,98,339969168,16913,16913,1014,1014,845,1000006,,,10000001,,50,,10020,,
31900112,小鬼,1027,其它,紫,1,98,44943195,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31900122,地狱猎犬,1025,其它,紫,1,98,44943195,16945,16945,1016,1016,847,1000006,,,10000001,,50,,10020,,
31900132,萨特,1037,其它,紫,1,98,44943195,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31900212,虚空行者,1072,其它,紫,1,98,134829586,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31900312,小鬼,1027,其它,紫,1,98,46362454,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31900322,地狱猎犬,1025,其它,紫,1,98,46362454,16945,16945,1016,1016,847,1000006,,,10000001,,50,,10020,,
31900332,萨特,1037,其它,紫,1,98,46362454,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31900412,魅魔,1013,其它,紫,1,98,139087362,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31900512,小鬼,1027,其它,紫,1,98,47308626,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31900522,地狱猎犬,1025,其它,紫,1,98,47308626,16945,16945,1016,1016,847,1000006,,,10000001,,50,,10020,,
31900532,萨特,1037,其它,紫,1,98,47308626,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31900612,虚空行者,1072,其它,紫,1,98,141925880,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31900712,小鬼,1027,其它,紫,1,98,49674058,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31900722,地狱猎犬,1025,其它,紫,1,98,49674058,16945,16945,1016,1016,847,1000006,,,10000001,,50,,10020,,
31900732,萨特,1037,其它,紫,1,98,49674058,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31900812,魅魔,1013,其它,紫,1,98,149022174,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31900912,小鬼,1027,其它,紫,1,98,52039489,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31900922,地狱猎犬,1025,其它,紫,1,98,52039489,16945,16945,1016,1016,847,1000006,,,10000001,,50,,10020,,
31900932,萨特,1037,其它,紫,1,98,52039489,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31901012,虚空行者,1072,其它,紫,1,98,156118468,16945,16945,1016,1016,847,1000006,,,10000003,,50,,10020,,
31901112,卡扎克,1044,其它,红,1,98,340622113,16945,16945,1016,1016,847,1000006,,,10000001,,50,,10020,,
31910112,小鬼,1027,其它,紫,1,98,45029347,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31910122,地狱猎犬,1025,其它,紫,1,98,45029347,16978,16978,1018,1018,848,1000006,,,10000001,,50,,10020,,
31910132,萨特,1037,其它,紫,1,98,45029347,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31910212,虚空行者,1072,其它,紫,1,98,135088043,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31910312,小鬼,1027,其它,紫,1,98,46451327,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31910322,地狱猎犬,1025,其它,紫,1,98,46451327,16978,16978,1018,1018,848,1000006,,,10000001,,50,,10020,,
31910332,萨特,1037,其它,紫,1,98,46451327,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31910412,魅魔,1013,其它,紫,1,98,139353982,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31910512,小鬼,1027,其它,紫,1,98,47399313,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31910522,地狱猎犬,1025,其它,紫,1,98,47399313,16978,16978,1018,1018,848,1000006,,,10000001,,50,,10020,,
31910532,萨特,1037,其它,紫,1,98,47399313,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31910612,虚空行者,1072,其它,紫,1,98,142197940,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31910712,小鬼,1027,其它,紫,1,98,49769279,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31910722,地狱猎犬,1025,其它,紫,1,98,49769279,16978,16978,1018,1018,848,1000006,,,10000001,,50,,10020,,
31910732,萨特,1037,其它,紫,1,98,49769279,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31910812,魅魔,1013,其它,紫,1,98,149307838,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31910912,小鬼,1027,其它,紫,1,98,52139245,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31910922,地狱猎犬,1025,其它,紫,1,98,52139245,16978,16978,1018,1018,848,1000006,,,10000001,,50,,10020,,
31910932,萨特,1037,其它,紫,1,98,52139245,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31911012,虚空行者,1072,其它,紫,1,98,156417735,16978,16978,1018,1018,848,1000006,,,10000003,,50,,10020,,
31911112,卡扎克,1044,其它,红,1,98,341275058,16978,16978,1018,1018,848,1000006,,,10000001,,50,,10020,,
31920112,小鬼,1027,其它,紫,1,98,45115500,17010,17010,1020,1020,850,1000006,,,10000003,,50,,10020,,
31920122,地狱猎犬,1025,其它,紫,1,98,45115500,17010,17010,1020,1020,850,1000006,,,10000001,,50,,10020,,
31920132,萨特,1037,其它,紫,1,98,45115500,17010,17010,1020,1020,850,1000006,,,10000003,,50,,10020,,
31920212,虚空行者,1072,其它,紫,1,98,135346501,17010,17010,1020,1020,850,1000006,,,10000003,,50,,10020,,
31920312,小鬼,1027,其它,紫,1,98,46540200,17010,17010,1020,1020,850,1000006,,,10000003,,50,,10020,,
31920322,地狱猎犬,1025,其它,紫,1,98,46540200,17010,17010,1020,1020,850,1000006,,,10000001,,50,,10020,,
31920332,萨特,1037,其它,紫,1,98,46540200,17010,17010,1020,1020,850,1000006,,,10000003,,50,,10020,,
31920412,魅魔,1013,其它,紫,1,98,139620601,17010,17010,1020,1020,850,1000006,,,10000003,,50,,10020,,
31920512,小鬼,1027,其它,紫,1,98,47490000,17010,17010,1020,1020,850,1000006,,,10000003,,50,,10020,,
31920522,地狱猎犬,1025,其它,紫,1,98,47490000,17010,17010,1020,1020,850,1000006,,,10000001,,50,,10020,,
31920532,萨特,1037,其它,紫,1,98,47490000,17010,17010,1020,1020,850,1000006,,,10000003,,50,,10020,,
31920612,虚空行者,1072,其它,紫,1,98,142470001,17010,17010,1020,1020,850,1000006,,,10000003,,50,,10020,,
31920712,小鬼,1027,其它,紫,1,98,49864500,17010,17010,1020,1020,850,1000006,,,10000003,,50,,10020,,
31920722,地狱猎犬,1025,其它,紫,1,98,49864500,17010,17010,1020,1020,850,1000006,,,10000001,,50,,10020,,
31920732,萨特,1037,其它,紫,1,98,49864500,17010,17010,1020,1020,850,1000006,,,10000003,,50,,10020,,
