Table:CsvLimitedShop,,,,,,,,,
tid,level,commodity_group,num,is_free,paid_refresh,commodity_id,discription:s,price_type:PriceType,price
9022021,90,2,1,2,116,11090,一闪碎片,英魂,100
9022022,90,2,1,2,117,11091,法力风暴护腿碎片,英魂,100
9022023,90,2,1,2,117,11092,狮心头盔碎片,英魂,100
9022024,90,2,1,2,117,11093,洞察法袍碎片,英魂,100
9022025,90,2,1,2,117,11094,黑色龙鳞战靴碎片,英魂,100
9022026,90,2,1,2,1070,11118,亮木法杖碎片,钻石,150
9022027,90,2,1,2,1070,11119,斩首者康恩碎片,钻石,150
9022028,90,2,1,2,1070,11120,踏云腿甲碎片,钻石,150
9022029,90,2,1,2,1070,11121,风蛇的拥抱碎片,钻石,150
9022030,90,2,1,2,1070,11122,烈焰之环碎片,钻石,150
9022031,90,2,1,2,1070,11123,闪避之靴碎片,钻石,150
9022032,90,2,1,2,1070,11124,龙之召唤碎片,钻石,150
9022033,90,2,1,2,120,11141,院长之杖碎片,钻石,300
9022034,90,2,1,2,120,11142,奥兰纳的拥抱碎片,钻石,300
9022035,90,2,1,2,120,11143,泰坦护腿碎片,钻石,300
9022036,90,2,1,2,120,11144,瑞文戴尔之剑碎片,钻石,300
9022037,90,2,1,2,120,11145,纳尔维之盔碎片,钻石,300
9022038,90,2,1,2,120,11146,熔岩犬皮靴碎片,钻石,300
9023001,90,3,1,2,4800,40041,初级技能经验书,英魂,100
9023002,90,3,1,2,2400,40042,中级技能经验书,钻石,400
9023003,90,3,1,2,800,40043,高级技能经验书,钻石,800
9023004,90,3,1,2,183,201524,中级受治疗之四,钻石,900
9023005,90,3,1,2,184,201324,中级穿透之四,钻石,900
9023006,90,3,1,2,150,201224,中级法术防御之四,英魂,800
9023007,90,3,1,2,150,201124,中级法术攻击之四,英魂,800
9023008,90,3,1,2,150,201024,中级物理防御之四,英魂,800
9023009,90,3,1,2,150,200924,中级物理攻击之四,英魂,800
9023010,90,3,1,2,184,200824,中级韧性之四,钻石,900
9023011,90,3,1,2,150,200724,中级血量之四,英魂,800
9023012,90,3,1,2,150,200624,中级速度之四,钻石,900
9023013,90,3,1,2,0,200524,中级暴伤之四,钻石,1500
9023014,90,3,1,2,0,200424,中级暴击之四,钻石,900
9023015,90,3,1,2,0,200324,中级闪避之四,钻石,900
9023016,90,3,1,2,183,200224,中级命中之四,钻石,900
9023017,90,3,1,2,183,200124,中级抵抗之四,钻石,900
9023018,90,3,1,2,183,200024,中级格挡之四,钻石,900
9023019,90,3,1,2,0,201534,高级受治疗之四,钻石,5000
9023020,90,3,1,2,0,201334,高级穿透之四,钻石,5000
9023021,90,3,1,2,0,201234,高级法术防御之四,英魂,5000
9023022,90,3,1,2,0,201134,高级法术攻击之四,英魂,5000
9023023,90,3,1,2,0,201034,高级物理防御之四,英魂,5000
9023024,90,3,1,2,0,200934,高级物理攻击之四,英魂,5000
9023025,90,3,1,2,0,200834,高级韧性之四,钻石,5000
9023026,90,3,1,2,0,200734,高级血量之四,英魂,5000
9023027,90,3,1,2,0,200634,高级速度之四,钻石,5000
9023028,90,3,1,2,0,200534,高级暴伤之四,钻石,5000
9023029,90,3,1,2,0,200434,高级暴击之四,钻石,5000
9023030,90,3,1,2,0,200334,高级闪避之四,钻石,5000
9023031,90,3,1,2,0,200234,高级命中之四,钻石,5000
9023032,90,3,1,2,0,200134,高级抵抗之四,钻石,5000
9023033,90,3,1,2,0,200034,高级格挡之四,钻石,5000
9024001,90,4,1,2,408,2006,暴风摄政王碎片,英魂,90
9024002,90,4,1,2,408,2014,霜狼督军碎片,英魂,90
9024003,90,4,1,2,408,2017,基丹碎片,英魂,90
9024004,90,4,1,2,408,2029,守望者碎片,英魂,90
9024005,90,4,1,2,408,2030,刺客碎片,英魂,90
9024006,90,4,1,2,408,2026,山丘之王碎片,英魂,90
9024007,90,4,1,2,408,2005,银白十字军碎片,英魂,90
9024008,90,4,1,2,408,2024,暗矛巨魔碎片,英魂,90
9024009,90,4,1,2,408,2009,大主教碎片,英魂,90
9024010,90,4,1,2,407,2015,天灾首领碎片,英魂,90
9024011,90,4,1,2,407,2021,符文图腾碎片,英魂,90
9024012,90,4,1,2,407,2018,恐惧魔王碎片,英魂,90
9024013,90,4,1,2,407,2023,盘牙女王碎片,英魂,90
9024014,90,4,1,2,50,2104,影牙指挥官碎片,英魂,30
9024015,90,4,1,2,50,2105,血色指挥官碎片,英魂,30
9024016,90,4,1,2,50,2107,大检察官碎片,英魂,30
9024017,90,4,1,2,50,2112,影牙堡主碎片,英魂,30
9024018,90,4,1,2,50,2117,灰葬男爵碎片,英魂,30
9024019,90,4,1,2,50,2122,荆棘谷猎手碎片,英魂,30
9024020,90,4,1,2,50,2128,大范碎片,英魂,30
9024021,90,4,1,2,50,2130,凡妮莎碎片,英魂,30
9024022,90,4,1,2,50,2124,沙顶酋长碎片,英魂,30
9024023,90,4,1,2,50,2109,审讯官碎片,英魂,30
9024024,90,4,1,2,50,2111,巫妖碎片,英魂,30
9024025,90,4,1,2,50,2115,督军碎片,英魂,30
9024026,90,4,1,2,50,2110,奥法师碎片,英魂,30
9024027,90,4,1,2,50,2114,水占师碎片,英魂,30
9024028,90,4,1,2,50,2113,预言者碎片,英魂,30
9024029,90,4,1,2,50,2125,赫洛德碎片,英魂,30
9024030,90,4,1,2,50,2116,加丁碎片,英魂,30
9024031,90,4,1,2,50,2106,大帝碎片,英魂,30
9024032,90,4,1,2,50,2118,巴纳扎尔碎片,英魂,30
9024033,90,4,1,2,50,2120,被诅咒的塞雷布拉斯碎片,英魂,30
9024034,90,4,1,2,50,2127,黑手碎片,英魂,30
9024035,90,4,2,2,281,2006,暴风摄政王碎片,英魂,180
9024036,90,4,2,2,280,2014,霜狼督军碎片,英魂,180
9024037,90,4,2,2,281,2017,基丹碎片,英魂,180
9024038,90,4,2,2,281,2029,守望者碎片,英魂,180
9024039,90,4,2,2,281,2030,刺客碎片,英魂,180
9024040,90,4,2,2,281,2026,山丘之王碎片,英魂,180
9024041,90,4,2,2,281,2005,银白十字军碎片,英魂,180
9024042,90,4,2,2,280,2024,暗矛巨魔碎片,英魂,180
9024043,90,4,2,2,281,2009,大主教碎片,英魂,180
9024044,90,4,2,2,281,2015,天灾首领碎片,英魂,180
9024045,90,4,2,2,281,2021,符文图腾碎片,英魂,180
9024046,90,4,2,2,280,2018,恐惧魔王碎片,英魂,180
9024047,90,4,2,2,281,2023,盘牙女王碎片,英魂,180
9025001,90,5,1,2,952,201513,初级受治疗之三,钻石,100
9025002,90,5,1,2,952,201313,初级穿透之三,钻石,100
9025003,90,5,1,2,715,201213,初级法术防御之三,英魂,100
9025004,90,5,1,2,714,201113,初级法术攻击之三,英魂,100
9025005,90,5,1,2,715,201013,初级物理防御之三,英魂,100
9025006,90,5,1,2,714,200913,初级物理攻击之三,英魂,100
9025007,90,5,1,2,952,200813,初级韧性之三,钻石,100
9025008,90,5,1,2,715,200713,初级血量之三,英魂,100
9025009,90,5,1,2,715,200613,初级速度之三,英魂,100
9025010,90,5,1,2,0,200413,初级暴击之三,钻石,100
9025011,90,5,1,2,0,200313,初级闪避之三,钻石,100
9025012,90,5,1,2,952,200213,初级命中之三,钻石,100
9025013,90,5,1,2,952,200113,初级抵抗之三,钻石,100
9025014,90,5,1,2,952,200013,初级格挡之三,钻石,100
9026001,90,6,1,2,166,42001,宁神花,英魂,10
9026002,90,6,1,2,166,42002,银叶草,英魂,10
9026003,90,6,1,2,166,42003,石南草,英魂,10
9026004,90,6,1,2,166,42004,荆棘藻,英魂,10
9026005,90,6,1,2,535,42011,幽灵菇,英魂,10
9026006,90,6,1,2,535,42012,火焰花,英魂,10
9026007,90,6,1,2,533,42013,野葡萄藤,英魂,10
9026008,90,6,1,2,533,42014,太阳草,英魂,10
9026009,90,6,1,2,533,42015,格罗姆之血,英魂,10
9026010,90,6,2,2,167,42001,宁神花,英魂,20
9026011,90,6,2,2,166,42002,银叶草,英魂,20
9026012,90,6,2,2,166,42003,石南草,英魂,20
9026013,90,6,2,2,166,42004,荆棘藻,英魂,20
9026014,90,6,2,2,535,42011,幽灵菇,英魂,20
9026015,90,6,2,2,535,42012,火焰花,英魂,20
9026016,90,6,2,2,533,42013,野葡萄藤,英魂,20
9026017,90,6,2,2,533,42014,太阳草,英魂,20
9026018,90,6,2,2,533,42015,格罗姆之血,英魂,20
9026019,90,6,3,2,166,42001,宁神花,英魂,30
9026020,90,6,3,2,166,42002,银叶草,英魂,30
9026021,90,6,3,2,166,42003,石南草,英魂,30
9026022,90,6,3,2,166,42004,荆棘藻,英魂,30
9026023,90,6,3,2,535,42011,幽灵菇,英魂,30
9026024,90,6,3,2,535,42012,火焰花,英魂,30
9026025,90,6,3,2,533,42013,野葡萄藤,英魂,30
9026026,90,6,3,2,533,42014,太阳草,英魂,30
9026027,90,6,3,2,533,42015,格罗姆之血,英魂,30
12011001,120,1,1,1,1100,2012,逐日者碎片,英魂,270
12011002,120,1,1,1,1100,2011,克总碎片,英魂,270
12011003,120,1,1,1,1100,2027,牛头人酋长碎片,英魂,270
12011004,120,1,1,1,1100,2020,半神碎片,英魂,270
12011005,120,1,1,1,1100,2025,地狱咆哮碎片,英魂,270
12011006,120,1,1,1,1100,2004,图拉扬碎片,英魂,270
12011007,120,1,1,1,500,2008,先知碎片,英魂,135
12011008,120,1,1,1,500,2010,大法师碎片,英魂,135
12011009,120,1,1,1,500,2013,灰舌死誓者碎片,英魂,135
12011010,120,1,1,1,500,2016,暮光首领碎片,英魂,135
12011011,120,1,1,1,500,2003,血魔碎片,英魂,135
12011012,120,1,1,1,30,2006,暴风摄政王碎片,英魂,90
12011013,120,1,1,1,30,2014,霜狼督军碎片,英魂,90
12011014,120,1,1,1,30,2017,基丹碎片,英魂,90
12011015,120,1,1,1,30,2029,守望者碎片,英魂,90
12011016,120,1,1,1,30,2030,刺客碎片,英魂,90
12011017,120,1,1,1,30,2026,山丘之王碎片,英魂,90
12011018,120,1,1,1,30,2005,银白十字军碎片,英魂,90
12011019,120,1,1,1,30,2024,暗矛巨魔碎片,英魂,90
12011020,120,1,1,1,30,2009,大主教碎片,英魂,90
12011021,120,1,1,1,30,2015,天灾首领碎片,英魂,90
12011022,120,1,1,1,30,2021,符文图腾碎片,英魂,90
12011023,120,1,1,1,30,2018,恐惧魔王碎片,英魂,90
12011024,120,1,1,1,30,2023,盘牙女王碎片,英魂,90
12011025,120,1,2,1,40,2006,暴风摄政王碎片,英魂,180
12011026,120,1,2,1,39,2014,霜狼督军碎片,英魂,180
12011027,120,1,2,1,40,2017,基丹碎片,英魂,180
12011028,120,1,2,1,39,2029,守望者碎片,英魂,180
12011029,120,1,2,1,39,2030,刺客碎片,英魂,180
12011030,120,1,2,1,39,2026,山丘之王碎片,英魂,180
12011031,120,1,2,1,40,2005,银白十字军碎片,英魂,180
12011032,120,1,2,1,39,2024,暗矛巨魔碎片,英魂,180
12011033,120,1,2,1,39,2009,大主教碎片,英魂,180
12011034,120,1,2,1,39,2015,天灾首领碎片,英魂,180
12011035,120,1,2,1,39,2021,符文图腾碎片,英魂,180
12011036,120,1,2,1,39,2018,恐惧魔王碎片,英魂,180
12011037,120,1,2,1,39,2023,盘牙女王碎片,英魂,180
12012001,120,2,1,1,50,100890,乔丹法杖,英魂,1000
12012002,120,2,1,1,50,100900,一闪,英魂,1000
12012003,120,2,1,1,50,100910,法力风暴护腿,英魂,1000
12012004,120,2,1,1,50,100920,狮心头盔,英魂,1000
12012005,120,2,1,1,50,100930,洞察法袍,英魂,1000
12012006,120,2,1,1,50,100940,黑色龙鳞战靴,英魂,1000
12012007,120,2,1,1,100,101180,亮木法杖,钻石,1500
12012008,120,2,1,1,100,101190,斩首者康恩,钻石,1500
12012009,120,2,1,1,100,101200,踏云腿甲,钻石,1500
12012010,120,2,1,1,100,101210,风蛇的拥抱,钻石,1500
12012011,120,2,1,1,100,101220,烈焰之环,钻石,1500
12012012,120,2,1,1,100,101230,闪避之靴,钻石,1500
12012013,120,2,1,1,100,101240,龙之召唤,钻石,1500
12012014,120,2,1,1,15,101410,院长之杖,钻石,3000
12012015,120,2,1,1,15,101420,奥兰纳的拥抱,钻石,3000
12012016,120,2,1,1,15,101430,泰坦护腿,钻石,3000
12012017,120,2,1,1,15,101440,瑞文戴尔之剑,钻石,3000
12012018,120,2,1,1,15,101450,纳尔维之盔,钻石,3000
12012019,120,2,1,1,15,101460,熔岩犬皮靴,钻石,3000
12012020,120,2,1,1,116,11089,乔丹法杖碎片,英魂,100
12012021,120,2,1,1,116,11090,一闪碎片,英魂,100
12012022,120,2,1,1,117,11091,法力风暴护腿碎片,英魂,100
12012023,120,2,1,1,117,11092,狮心头盔碎片,英魂,100
12012024,120,2,1,1,117,11093,洞察法袍碎片,英魂,100
12012025,120,2,1,1,117,11094,黑色龙鳞战靴碎片,英魂,100
12012026,120,2,1,1,1070,11118,亮木法杖碎片,钻石,150
12012027,120,2,1,1,1070,11119,斩首者康恩碎片,钻石,150
12012028,120,2,1,1,1070,11120,踏云腿甲碎片,钻石,150
12012029,120,2,1,1,1070,11121,风蛇的拥抱碎片,钻石,150
12012030,120,2,1,1,1070,11122,烈焰之环碎片,钻石,150
12012031,120,2,1,1,1070,11123,闪避之靴碎片,钻石,150
12012032,120,2,1,1,1070,11124,龙之召唤碎片,钻石,150
12012033,120,2,1,1,120,11141,院长之杖碎片,钻石,300
12012034,120,2,1,1,120,11142,奥兰纳的拥抱碎片,钻石,300
12012035,120,2,1,1,120,11143,泰坦护腿碎片,钻石,300
12012036,120,2,1,1,120,11144,瑞文戴尔之剑碎片,钻石,300
12012037,120,2,1,1,120,11145,纳尔维之盔碎片,钻石,300
12012038,120,2,1,1,120,11146,熔岩犬皮靴碎片,钻石,300
12013001,120,3,1,1,4800,40041,初级技能经验书,英魂,100
12013002,120,3,1,1,2400,40042,中级技能经验书,钻石,400
12013003,120,3,1,1,800,40043,高级技能经验书,钻石,800
12013004,120,3,1,1,183,201524,中级受治疗之四,钻石,900
12013005,120,3,1,1,184,201324,中级穿透之四,钻石,900
12013006,120,3,1,1,150,201224,中级法术防御之四,英魂,800
12013007,120,3,1,1,150,201124,中级法术攻击之四,英魂,800
12013008,120,3,1,1,150,201024,中级物理防御之四,英魂,800
12013009,120,3,1,1,150,200924,中级物理攻击之四,英魂,800
12013010,120,3,1,1,184,200824,中级韧性之四,钻石,900
12013011,120,3,1,1,150,200724,中级血量之四,英魂,800
12013012,120,3,1,1,150,200624,中级速度之四,钻石,900
12013013,120,3,1,1,0,200524,中级暴伤之四,钻石,1500
12013014,120,3,1,1,0,200424,中级暴击之四,钻石,900
12013015,120,3,1,1,0,200324,中级闪避之四,钻石,900
12013016,120,3,1,1,183,200224,中级命中之四,钻石,900
12013017,120,3,1,1,183,200124,中级抵抗之四,钻石,900
12013018,120,3,1,1,183,200024,中级格挡之四,钻石,900
12013019,120,3,1,1,0,201534,高级受治疗之四,钻石,5000
12013020,120,3,1,1,0,201334,高级穿透之四,钻石,5000
12013021,120,3,1,1,0,201234,高级法术防御之四,英魂,5000
12013022,120,3,1,1,0,201134,高级法术攻击之四,英魂,5000
12013023,120,3,1,1,0,201034,高级物理防御之四,英魂,5000
12013024,120,3,1,1,0,200934,高级物理攻击之四,英魂,5000
12013025,120,3,1,1,0,200834,高级韧性之四,钻石,5000
12013026,120,3,1,1,0,200734,高级血量之四,英魂,5000
12013027,120,3,1,1,0,200634,高级速度之四,钻石,5000
12013028,120,3,1,1,0,200534,高级暴伤之四,钻石,5000
12013029,120,3,1,1,0,200434,高级暴击之四,钻石,5000
12013030,120,3,1,1,0,200334,高级闪避之四,钻石,5000
12013031,120,3,1,1,0,200234,高级命中之四,钻石,5000
12013032,120,3,1,1,0,200134,高级抵抗之四,钻石,5000
12013033,120,3,1,1,0,200034,高级格挡之四,钻石,5000
12014001,120,4,1,1,408,2006,暴风摄政王碎片,英魂,90
12014002,120,4,1,1,408,2014,霜狼督军碎片,英魂,90
12014003,120,4,1,1,408,2017,基丹碎片,英魂,90
12014004,120,4,1,1,408,2029,守望者碎片,英魂,90
12014005,120,4,1,1,408,2030,刺客碎片,英魂,90
12014006,120,4,1,1,408,2026,山丘之王碎片,英魂,90
12014007,120,4,1,1,408,2005,银白十字军碎片,英魂,90
12014008,120,4,1,1,408,2024,暗矛巨魔碎片,英魂,90
12014009,120,4,1,1,408,2009,大主教碎片,英魂,90
12014010,120,4,1,1,407,2015,天灾首领碎片,英魂,90
12014011,120,4,1,1,407,2021,符文图腾碎片,英魂,90
12014012,120,4,1,1,407,2018,恐惧魔王碎片,英魂,90
12014013,120,4,1,1,407,2023,盘牙女王碎片,英魂,90
12014014,120,4,1,1,50,2104,影牙指挥官碎片,英魂,30
12014015,120,4,1,1,50,2105,血色指挥官碎片,英魂,30
12014016,120,4,1,1,50,2107,大检察官碎片,英魂,30
12014017,120,4,1,1,50,2112,影牙堡主碎片,英魂,30
12014018,120,4,1,1,50,2117,灰葬男爵碎片,英魂,30
12014019,120,4,1,1,50,2122,荆棘谷猎手碎片,英魂,30
12014020,120,4,1,1,50,2128,大范碎片,英魂,30
12014021,120,4,1,1,50,2130,凡妮莎碎片,英魂,30
12014022,120,4,1,1,50,2124,沙顶酋长碎片,英魂,30
12014023,120,4,1,1,50,2109,审讯官碎片,英魂,30
12014024,120,4,1,1,50,2111,巫妖碎片,英魂,30
12014025,120,4,1,1,50,2115,督军碎片,英魂,30
12014026,120,4,1,1,50,2110,奥法师碎片,英魂,30
12014027,120,4,1,1,50,2114,水占师碎片,英魂,30
12014028,120,4,1,1,50,2113,预言者碎片,英魂,30
12014029,120,4,1,1,50,2125,赫洛德碎片,英魂,30
12014030,120,4,1,1,50,2116,加丁碎片,英魂,30
12014031,120,4,1,1,50,2106,大帝碎片,英魂,30
12014032,120,4,1,1,50,2118,巴纳扎尔碎片,英魂,30
12014033,120,4,1,1,50,2120,被诅咒的塞雷布拉斯碎片,英魂,30
12014034,120,4,1,1,50,2127,黑手碎片,英魂,30
12014035,120,4,2,1,281,2006,暴风摄政王碎片,英魂,180
12014036,120,4,2,1,280,2014,霜狼督军碎片,英魂,180
12014037,120,4,2,1,281,2017,基丹碎片,英魂,180
12014038,120,4,2,1,281,2029,守望者碎片,英魂,180
12014039,120,4,2,1,281,2030,刺客碎片,英魂,180
12014040,120,4,2,1,281,2026,山丘之王碎片,英魂,180
12014041,120,4,2,1,281,2005,银白十字军碎片,英魂,180
12014042,120,4,2,1,280,2024,暗矛巨魔碎片,英魂,180
12014043,120,4,2,1,281,2009,大主教碎片,英魂,180
12014044,120,4,2,1,281,2015,天灾首领碎片,英魂,180
12014045,120,4,2,1,281,2021,符文图腾碎片,英魂,180
12014046,120,4,2,1,280,2018,恐惧魔王碎片,英魂,180
12014047,120,4,2,1,281,2023,盘牙女王碎片,英魂,180
12015001,120,5,1,1,952,201513,初级受治疗之三,钻石,100
12015002,120,5,1,1,952,201313,初级穿透之三,钻石,100
12015003,120,5,1,1,715,201213,初级法术防御之三,英魂,100
12015004,120,5,1,1,714,201113,初级法术攻击之三,英魂,100
12015005,120,5,1,1,715,201013,初级物理防御之三,英魂,100
12015006,120,5,1,1,714,200913,初级物理攻击之三,英魂,100
12015007,120,5,1,1,952,200813,初级韧性之三,钻石,100
12015008,120,5,1,1,715,200713,初级血量之三,英魂,100
12015009,120,5,1,1,715,200613,初级速度之三,英魂,100
12015010,120,5,1,1,0,200413,初级暴击之三,钻石,100
12015011,120,5,1,1,0,200313,初级闪避之三,钻石,100
12015012,120,5,1,1,952,200213,初级命中之三,钻石,100
12015013,120,5,1,1,952,200113,初级抵抗之三,钻石,100
12015014,120,5,1,1,952,200013,初级格挡之三,钻石,100
12016001,120,6,1,1,166,42001,宁神花,英魂,10
12016002,120,6,1,1,166,42002,银叶草,英魂,10
12016003,120,6,1,1,166,42003,石南草,英魂,10
12016004,120,6,1,1,166,42004,荆棘藻,英魂,10
12016005,120,6,1,1,535,42011,幽灵菇,英魂,10
12016006,120,6,1,1,535,42012,火焰花,英魂,10
12016007,120,6,1,1,533,42013,野葡萄藤,英魂,10
12016008,120,6,1,1,533,42014,太阳草,英魂,10
12016009,120,6,1,1,533,42015,格罗姆之血,英魂,10
12016010,120,6,2,1,167,42001,宁神花,英魂,20
12016011,120,6,2,1,166,42002,银叶草,英魂,20
12016012,120,6,2,1,166,42003,石南草,英魂,20
12016013,120,6,2,1,166,42004,荆棘藻,英魂,20
12016014,120,6,2,1,535,42011,幽灵菇,英魂,20
12016015,120,6,2,1,535,42012,火焰花,英魂,20
12016016,120,6,2,1,533,42013,野葡萄藤,英魂,20
12016017,120,6,2,1,533,42014,太阳草,英魂,20
12016018,120,6,2,1,533,42015,格罗姆之血,英魂,20
12016019,120,6,3,1,166,42001,宁神花,英魂,30
12016020,120,6,3,1,166,42002,银叶草,英魂,30
12016021,120,6,3,1,166,42003,石南草,英魂,30
12016022,120,6,3,1,166,42004,荆棘藻,英魂,30
12016023,120,6,3,1,535,42011,幽灵菇,英魂,30
12016024,120,6,3,1,535,42012,火焰花,英魂,30
12016025,120,6,3,1,533,42013,野葡萄藤,英魂,30
12016026,120,6,3,1,533,42014,太阳草,英魂,30
12016027,120,6,3,1,533,42015,格罗姆之血,英魂,30
12021001,120,1,1,2,1100,2012,逐日者碎片,英魂,270
12021002,120,1,1,2,1100,2011,克总碎片,英魂,270
12021003,120,1,1,2,1100,2027,牛头人酋长碎片,英魂,270
12021004,120,1,1,2,1100,2020,半神碎片,英魂,270
12021005,120,1,1,2,1100,2025,地狱咆哮碎片,英魂,270
12021006,120,1,1,2,1100,2004,图拉扬碎片,英魂,270
12021007,120,1,1,2,500,2008,先知碎片,英魂,135
12021008,120,1,1,2,500,2010,大法师碎片,英魂,135
12021009,120,1,1,2,500,2013,灰舌死誓者碎片,英魂,135
12021010,120,1,1,2,500,2016,暮光首领碎片,英魂,135
12021011,120,1,1,2,500,2003,血魔碎片,英魂,135
12021012,120,1,1,2,30,2006,暴风摄政王碎片,英魂,90
12021013,120,1,1,2,30,2014,霜狼督军碎片,英魂,90
12021014,120,1,1,2,30,2017,基丹碎片,英魂,90
12021015,120,1,1,2,30,2029,守望者碎片,英魂,90
12021016,120,1,1,2,30,2030,刺客碎片,英魂,90
12021017,120,1,1,2,30,2026,山丘之王碎片,英魂,90
12021018,120,1,1,2,30,2005,银白十字军碎片,英魂,90
12021019,120,1,1,2,30,2024,暗矛巨魔碎片,英魂,90
12021020,120,1,1,2,30,2009,大主教碎片,英魂,90
12021021,120,1,1,2,30,2015,天灾首领碎片,英魂,90
12021022,120,1,1,2,30,2021,符文图腾碎片,英魂,90
12021023,120,1,1,2,30,2018,恐惧魔王碎片,英魂,90
12021024,120,1,1,2,30,2023,盘牙女王碎片,英魂,90
12021025,120,1,2,2,40,2006,暴风摄政王碎片,英魂,180
12021026,120,1,2,2,39,2014,霜狼督军碎片,英魂,180
12021027,120,1,2,2,40,2017,基丹碎片,英魂,180
12021028,120,1,2,2,39,2029,守望者碎片,英魂,180
