Table:CsvPSkillInfo,,,,,,,,,,,,,,,
tid,name:s,lv_exp,total_exp,attr:AttrType,attr_p,attr_v,color:ItemColor,icon:s,upgradeCostMoney,upgradeCostBookTID:a,upgradeCostBookCount:a,decomposeCostDiamond,decomposeGainItemTID:a,decomposeGainItemCount:a,desc:s
14327,高级穿透,1680,18600,穿透,2640,,紫,Icon/20133chuantou_zi_64,500000,20134,1,300,"20133,20132,20131,40043,40042,40041,","1,1,1,18,1,1,",穿透+26.4%
14328,高级穿透,1770,20280,穿透,2760,,紫,Icon/20133chuantou_zi_64,500000,20134,1,300,"20133,20132,20131,40043,40041,","1,1,1,20,2,",穿透+27.6%
14329,高级穿透,1860,22050,穿透,2880,,紫,Icon/20133chuantou_zi_64,500000,20134,1,300,"20133,20132,20131,40043,","1,1,1,22,",穿透+28.8%
14330,高级穿透,1950,23910,穿透,3000,,紫,Icon/20133chuantou_zi_64,500000,20134,1,300,"20133,20132,20131,40043,40042,40041,","1,1,1,23,1,4,",穿透+30%
#回复,,,,,,,,,,,,,,,
15101,初级回复,12,-1,回复,50,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,","1,",回复+0.5%
15102,初级回复,20,12,回复,65,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,","1,",回复+0.65%
15103,初级回复,30,32,回复,80,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,","1,",回复+0.8%
15104,初级回复,40,62,回复,95,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,","1,",回复+0.95%
15105,初级回复,50,102,回复,112,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40041,","1,1,",回复+1.12%
15106,初级回复,62,152,回复,130,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40041,","1,1,",回复+1.3%
15107,初级回复,75,214,回复,147,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40041,","1,2,",回复+1.47%
15108,初级回复,87,289,回复,165,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40041,","1,2,",回复+1.65%
15109,初级回复,100,376,回复,182,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40041,","1,3,",回复+1.82%
15110,初级回复,112,476,回复,200,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40041,","1,4,",回复+2%
15111,初级回复,127,588,回复,225,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40042,","1,1,",回复+2.25%
15112,初级回复,142,715,回复,250,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40042,40041,","1,1,2,",回复+2.5%
15113,初级回复,157,857,回复,275,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40042,40041,","1,1,3,",回复+2.75%
15114,初级回复,172,1014,回复,300,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,","1,1,",回复+3%
15115,初级回复,187,1186,回复,325,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,40041,","1,1,1,",回复+3.25%
15116,初级回复,205,1373,回复,350,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,40041,","1,1,3,",回复+3.5%
15117,初级回复,222,1578,回复,375,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,40042,","1,1,1,",回复+3.75%
15118,初级回复,240,1800,回复,400,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,40042,40041,","1,1,1,3,",回复+4%
15119,初级回复,257,2040,回复,425,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,","1,2,",回复+4.25%
15120,初级回复,275,2297,回复,450,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,40041,","1,2,2,",回复+4.5%
15121,初级回复,295,2572,回复,480,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,40042,","1,2,1,",回复+4.8%
15122,初级回复,315,2867,回复,510,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,40042,40041,","1,2,1,3,",回复+5.1%
15123,初级回复,335,3182,回复,540,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,40041,","1,3,1,",回复+5.4%
15124,初级回复,355,3517,回复,570,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,40042,","1,3,1,",回复+5.7%
15125,初级回复,375,3872,回复,600,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,40042,40041,","1,3,1,3,",回复+6%
15126,初级回复,397,4247,回复,630,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,40041,","1,4,2,",回复+6.3%
15127,初级回复,420,4644,回复,660,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,40042,40041,","1,4,1,1,",回复+6.6%
15128,初级回复,442,5064,回复,690,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,","1,5,",回复+6.9%
15129,初级回复,465,5506,回复,720,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,40042,","1,5,1,",回复+7.2%
15130,初级回复,487,5971,回复,750,,绿,Icon/20141huifu_lv_64,1000000,20142,1,100,"20141,40043,40042,40041,","1,5,1,4,",回复+7.5%
15201,中级回复,25,-1,回复,100,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,","1,1,",回复+1%
15202,中级回复,40,25,回复,130,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,","1,1,",回复+1.3%
15203,中级回复,60,65,回复,160,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,","1,1,",回复+1.6%
15204,中级回复,80,125,回复,190,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40041,","1,1,1,",回复+1.9%
15205,中级回复,100,205,回复,225,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40041,","1,1,2,",回复+2.25%
15206,中级回复,125,305,回复,260,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40041,","1,1,3,",回复+2.6%
15207,中级回复,150,430,回复,295,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40041,","1,1,4,",回复+2.95%
15208,中级回复,175,580,回复,330,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40042,","1,1,1,",回复+3.3%
15209,中级回复,200,755,回复,365,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40042,40041,","1,1,1,2,",回复+3.65%
15210,中级回复,225,955,回复,400,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40042,40041,","1,1,1,4,",回复+4%
15211,中级回复,255,1180,回复,450,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40041,","1,1,1,1,",回复+4.5%
15212,中级回复,285,1435,回复,500,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40041,","1,1,1,4,",回复+5%
15213,中级回复,315,1720,回复,550,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40042,40041,","1,1,1,1,2,",回复+5.5%
15214,中级回复,345,2035,回复,600,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,","1,1,2,",回复+6%
15215,中级回复,375,2380,回复,650,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40041,","1,1,2,3,",回复+6.5%
15216,中级回复,410,2755,回复,700,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40042,40041,","1,1,2,1,2,",回复+7%
15217,中级回复,445,3165,回复,750,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40041,","1,1,3,1,",回复+7.5%
15218,中级回复,480,3610,回复,800,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40042,40041,","1,1,3,1,1,",回复+8%
15219,中级回复,515,4090,回复,850,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,","1,1,4,",回复+8.5%
15220,中级回复,550,4605,回复,900,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40042,40041,","1,1,4,1,1,",回复+9%
15221,中级回复,590,5155,回复,960,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40041,","1,1,5,1,",回复+9.6%
15222,中级回复,630,5745,回复,1020,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40042,40041,","1,1,5,1,2,",回复+10.2%
15223,中级回复,670,6375,回复,1080,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40041,","1,1,6,3,",回复+10.8%
15224,中级回复,710,7045,回复,1140,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,","1,1,7,",回复+11.4%
15225,中级回复,750,7755,回复,1200,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40042,40041,","1,1,7,1,2,",回复+12%
15226,中级回复,795,8505,回复,1260,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40042,","1,1,8,1,",回复+12.6%
15227,中级回复,840,9300,回复,1320,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40041,","1,1,9,3,",回复+13.2%
15228,中级回复,885,10140,回复,1380,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40041,","1,1,10,1,",回复+13.8%
15229,中级回复,930,11025,回复,1440,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,","1,1,11,",回复+14.4%
15230,中级回复,975,11955,回复,1500,,蓝,Icon/20142huifu_lan_64,3000000,20143,1,200,"20142,20141,40043,40042,40041,","1,1,11,1,4,",回复+15%
15301,高级回复,50,-1,回复,200,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,","1,1,1,",回复+2%
15302,高级回复,80,50,回复,260,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,","1,1,1,",回复+2.6%
15303,高级回复,120,130,回复,320,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40041,","1,1,1,1,",回复+3.2%
15304,高级回复,160,250,回复,380,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40041,","1,1,1,2,",回复+3.8%
15305,高级回复,200,410,回复,450,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40041,","1,1,1,4,",回复+4.5%
15306,高级回复,250,610,回复,520,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40042,40041,","1,1,1,1,1,",回复+5.2%
15307,高级回复,300,860,回复,590,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40042,40041,","1,1,1,1,3,",回复+5.9%
15308,高级回复,350,1160,回复,660,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40041,","1,1,1,1,1,",回复+6.6%
15309,高级回复,400,1510,回复,730,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40042,","1,1,1,1,1,",回复+7.3%
15310,高级回复,450,1910,回复,800,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40042,40041,","1,1,1,1,1,4,",回复+8%
15311,高级回复,510,2360,回复,900,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40041,","1,1,1,2,3,",回复+9%
15312,高级回复,570,2870,回复,1000,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40042,40041,","1,1,1,2,1,3,",回复+10%
15313,高级回复,630,3440,回复,1100,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40041,","1,1,1,3,4,",回复+11%
15314,高级回复,690,4070,回复,1200,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,","1,1,1,4,",回复+12%
15315,高级回复,750,4760,回复,1300,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40042,40041,","1,1,1,4,1,2,",回复+13%
15316,高级回复,820,5510,回复,1400,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40042,","1,1,1,5,1,",回复+14%
15317,高级回复,890,6330,回复,1500,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40041,","1,1,1,6,3,",回复+15%
15318,高级回复,960,7220,回复,1600,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40041,","1,1,1,7,2,",回复+16%
15319,高级回复,1030,8180,回复,1700,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40041,","1,1,1,8,1,",回复+17%
15320,高级回复,1100,9210,回复,1800,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40041,","1,1,1,9,2,",回复+18%
15321,高级回复,1180,10310,回复,1920,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40041,","1,1,1,10,3,",回复+19.2%
15322,高级回复,1260,11490,回复,2040,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40041,","1,1,1,11,4,",回复+20.4%
15323,高级回复,1340,12750,回复,2160,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40042,40041,","1,1,1,12,1,2,",回复+21.6%
15324,高级回复,1420,14090,回复,2280,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,","1,1,1,14,",回复+22.8%
15325,高级回复,1500,15510,回复,2400,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40042,","1,1,1,15,1,",回复+24%
15326,高级回复,1590,17010,回复,2520,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,","1,1,1,17,",回复+25.2%
15327,高级回复,1680,18600,回复,2640,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40042,40041,","1,1,1,18,1,1,",回复+26.4%
15328,高级回复,1770,20280,回复,2760,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40041,","1,1,1,20,2,",回复+27.6%
15329,高级回复,1860,22050,回复,2880,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,","1,1,1,22,",回复+28.8%
15330,高级回复,1950,23910,回复,3000,,紫,Icon/20143huifu_zi_64,5000000,20144,1,300,"20143,20142,20141,40043,40042,40041,","1,1,1,23,1,4,",回复+30%
#受治疗效果,,,,,,,,,,,,,,,
16101,初级受治疗效果,12,-1,受治疗效果,50,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,","1,",受治疗效果+0.5%
16102,初级受治疗效果,20,12,受治疗效果,65,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,","1,",受治疗效果+0.65%
16103,初级受治疗效果,30,32,受治疗效果,80,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,","1,",受治疗效果+0.8%
16104,初级受治疗效果,40,62,受治疗效果,95,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,","1,",受治疗效果+0.95%
16105,初级受治疗效果,50,102,受治疗效果,112,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40041,","1,1,",受治疗效果+1.12%
16106,初级受治疗效果,62,152,受治疗效果,130,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40041,","1,1,",受治疗效果+1.3%
16107,初级受治疗效果,75,214,受治疗效果,147,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40041,","1,2,",受治疗效果+1.47%
16108,初级受治疗效果,87,289,受治疗效果,165,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40041,","1,2,",受治疗效果+1.65%
16109,初级受治疗效果,100,376,受治疗效果,182,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40041,","1,3,",受治疗效果+1.82%
16110,初级受治疗效果,112,476,受治疗效果,200,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40041,","1,4,",受治疗效果+2%
16111,初级受治疗效果,127,588,受治疗效果,225,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40042,","1,1,",受治疗效果+2.25%
16112,初级受治疗效果,142,715,受治疗效果,250,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40042,40041,","1,1,2,",受治疗效果+2.5%
16113,初级受治疗效果,157,857,受治疗效果,275,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40042,40041,","1,1,3,",受治疗效果+2.75%
16114,初级受治疗效果,172,1014,受治疗效果,300,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,","1,1,",受治疗效果+3%
16115,初级受治疗效果,187,1186,受治疗效果,325,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,40041,","1,1,1,",受治疗效果+3.25%
16116,初级受治疗效果,205,1373,受治疗效果,350,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,40041,","1,1,3,",受治疗效果+3.5%
16117,初级受治疗效果,222,1578,受治疗效果,375,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,40042,","1,1,1,",受治疗效果+3.75%
16118,初级受治疗效果,240,1800,受治疗效果,400,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,40042,40041,","1,1,1,3,",受治疗效果+4%
16119,初级受治疗效果,257,2040,受治疗效果,425,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,","1,2,",受治疗效果+4.25%
16120,初级受治疗效果,275,2297,受治疗效果,450,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,40041,","1,2,2,",受治疗效果+4.5%
16121,初级受治疗效果,295,2572,受治疗效果,480,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,40042,","1,2,1,",受治疗效果+4.8%
16122,初级受治疗效果,315,2867,受治疗效果,510,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,40042,40041,","1,2,1,3,",受治疗效果+5.1%
16123,初级受治疗效果,335,3182,受治疗效果,540,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,40041,","1,3,1,",受治疗效果+5.4%
16124,初级受治疗效果,355,3517,受治疗效果,570,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,40042,","1,3,1,",受治疗效果+5.7%
16125,初级受治疗效果,375,3872,受治疗效果,600,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,40042,40041,","1,3,1,3,",受治疗效果+6%
16126,初级受治疗效果,397,4247,受治疗效果,630,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,40041,","1,4,2,",受治疗效果+6.3%
16127,初级受治疗效果,420,4644,受治疗效果,660,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,40042,40041,","1,4,1,1,",受治疗效果+6.6%
16128,初级受治疗效果,442,5064,受治疗效果,690,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,","1,5,",受治疗效果+6.9%
16129,初级受治疗效果,465,5506,受治疗效果,720,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,40042,","1,5,1,",受治疗效果+7.2%
16130,初级受治疗效果,487,5971,受治疗效果,750,,绿,Icon/20151shouzhiliaoxiaoguo_lv_64,100000,20152,1,100,"20151,40043,40042,40041,","1,5,1,4,",受治疗效果+7.5%
16201,中级受治疗效果,25,-1,受治疗效果,100,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,","1,1,",受治疗效果+1%
16202,中级受治疗效果,40,25,受治疗效果,130,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,","1,1,",受治疗效果+1.3%
16203,中级受治疗效果,60,65,受治疗效果,160,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,","1,1,",受治疗效果+1.6%
16204,中级受治疗效果,80,125,受治疗效果,190,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40041,","1,1,1,",受治疗效果+1.9%
16205,中级受治疗效果,100,205,受治疗效果,225,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40041,","1,1,2,",受治疗效果+2.25%
16206,中级受治疗效果,125,305,受治疗效果,260,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40041,","1,1,3,",受治疗效果+2.6%
16207,中级受治疗效果,150,430,受治疗效果,295,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40041,","1,1,4,",受治疗效果+2.95%
16208,中级受治疗效果,175,580,受治疗效果,330,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40042,","1,1,1,",受治疗效果+3.3%
16209,中级受治疗效果,200,755,受治疗效果,365,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40042,40041,","1,1,1,2,",受治疗效果+3.65%
16210,中级受治疗效果,225,955,受治疗效果,400,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40042,40041,","1,1,1,4,",受治疗效果+4%
16211,中级受治疗效果,255,1180,受治疗效果,450,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40043,40041,","1,1,1,1,",受治疗效果+4.5%
16212,中级受治疗效果,285,1435,受治疗效果,500,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40043,40041,","1,1,1,4,",受治疗效果+5%
16213,中级受治疗效果,315,1720,受治疗效果,550,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40043,40042,40041,","1,1,1,1,2,",受治疗效果+5.5%
16214,中级受治疗效果,345,2035,受治疗效果,600,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40043,","1,1,2,",受治疗效果+6%
16215,中级受治疗效果,375,2380,受治疗效果,650,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40043,40041,","1,1,2,3,",受治疗效果+6.5%
16216,中级受治疗效果,410,2755,受治疗效果,700,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40043,40042,40041,","1,1,2,1,2,",受治疗效果+7%
16217,中级受治疗效果,445,3165,受治疗效果,750,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40043,40041,","1,1,3,1,",受治疗效果+7.5%
16218,中级受治疗效果,480,3610,受治疗效果,800,,蓝,Icon/20152shouzhiliaoxiaoguo_lan_64,300000,20153,1,200,"20152,20151,40043,40042,40041,","1,1,3,1,1,",受治疗效果+8%
