Table:CsvEquipEnhance,,,,
tid,cost,accum_cost,critical_rate,critical_rate2
10118163,435879,15556483,100,50
10118164,447175,15992362,100,50
10118165,458539,16439537,100,50
10118166,469972,16898076,100,50
10118167,481475,17368048,100,50
10118168,493046,17849523,100,50
10118169,504686,18342569,100,50
10118170,516396,18847255,100,50
10118171,528174,19363651,100,50
10118172,540021,19891825,100,50
10118173,551937,20431846,100,50
10118174,563923,20983783,100,50
10118175,575977,21547706,100,50
10118176,588100,22123683,100,50
10118177,600293,22711783,100,50
10118178,612554,23312076,100,50
10118179,624884,23924630,100,50
10118180,637284,24549514,100,50
10118181,649752,25186798,100,50
10118182,662289,25836550,100,50
10118183,674895,26498839,100,50
10118184,687571,27173734,100,50
10118185,700315,27861305,100,50
10118186,713128,28561620,100,50
10118187,726011,29274748,100,50
10118188,738962,30000759,100,50
10118189,751982,30739721,100,50
10118190,765072,31491703,100,50
10118191,778230,32256775,100,50
10118192,791457,33035005,100,50
10118193,804753,33826462,100,50
10118194,818119,34631215,100,50
10118195,831553,35449334,100,50
10118196,845056,36280887,100,50
10118197,858629,37125943,100,50
10118198,872270,37984572,100,50
10118199,885980,38856842,100,50
10118200,906660,39742822,100,50
10118201,939876,40649482,100,50
10119001,51,0,2000,1000
10119002,52,51,2000,1000
10119003,59,103,2000,1000
10119004,71,162,2000,1000
10119005,89,233,2000,1000
10119006,113,322,2000,1000
10119007,142,435,2000,1000
10119008,176,577,2000,1000
10119009,216,753,2000,1000
10119010,262,969,2000,1000
10119011,313,1231,2000,1000
10119012,369,1544,2000,1000
10119013,431,1913,2000,1000
10119014,499,2344,2000,1000
10119015,572,2843,2000,1000
10119016,651,3415,2000,1000
10119017,735,4066,2000,1000
10119018,825,4801,2000,1000
10119019,920,5626,2000,1000
10119020,1021,6546,2000,1000
10119021,1127,7567,1500,750
10119022,1239,8694,1500,750
10119023,1356,9933,1500,750
10119024,1479,11289,1500,750
10119025,1607,12768,1500,750
10119026,1741,14375,1500,750
10119027,1880,16116,1500,750
10119028,2025,17996,1500,750
10119029,2176,20021,1500,750
10119030,2332,22197,1500,750
10119031,2493,24529,1000,500
10119032,2660,27022,1000,500
10119033,2833,29682,1000,500
10119034,3011,32515,1000,500
10119035,3194,35526,1000,500
10119036,3383,38720,1000,500
10119037,3578,42103,1000,500
10119038,3778,45681,1000,500
10119039,3984,49459,1000,500
10119040,4195,53443,1000,500
10119041,4411,57638,1000,500
10119042,4634,62049,1000,500
10119043,4861,66683,1000,500
10119044,5094,71544,1000,500
10119045,5333,76638,1000,500
10119046,5577,81971,1000,500
10119047,5827,87548,1000,500
10119048,6083,93375,1000,500
10119049,6343,99458,1000,500
10119050,6610,105801,1000,500
10119051,6882,112411,1000,500
10119052,7159,119293,1000,500
10119053,7442,126452,1000,500
10119054,7730,133894,1000,500
10119055,8024,141624,1000,500
10119056,8324,149648,1000,500
10119057,8629,157972,1000,500
10119058,8939,166601,1000,500
10119059,9255,175540,1000,500
10119060,9577,184795,1000,500
10119061,9905,194372,500,250
10119062,10239,204277,500,250
10119063,10579,214516,500,250
10119064,10922,225095,500,250
10119065,11273,236017,500,250
10119066,11627,247290,500,250
10119067,11989,258917,500,250
10119068,12355,270906,500,250
10119069,12726,283261,500,250
10119070,13103,295987,500,250
10119071,13485,309090,500,250
10119072,13873,322575,500,250
10119073,14266,336448,500,250
10119074,14663,350714,500,250
10119075,15068,365377,500,250
10119076,15476,380445,500,250
10119077,15892,395921,500,250
10119078,16311,411813,500,250
10119079,16736,428124,500,250
10119080,18768,444860,500,250
10119081,21447,463628,200,100
10119082,24161,485075,200,100
10119083,26907,509236,200,100
10119084,29686,536143,200,100
10119085,32499,565829,200,100
10119086,35344,598328,200,100
10119087,38223,633672,200,100
10119088,41135,671895,200,100
10119089,44079,713030,200,100
10119090,47058,757109,200,100
10119091,50069,804167,200,100
10119092,53113,854236,200,100
10119093,56190,907349,200,100
10119094,59301,963539,200,100
10119095,62445,1022840,200,100
10119096,65621,1085285,200,100
10119097,68831,1150906,200,100
10119098,72074,1219737,200,100
10119099,75350,1291811,200,100
10119100,78660,1367161,200,100
10119101,82002,1445821,200,100
10119102,85377,1527823,200,100
10119103,88786,1613200,200,100
10119104,92228,1701986,200,100
10119105,95703,1794214,200,100
10119106,99210,1889917,200,100
10119107,102752,1989127,200,100
10119108,106326,2091879,200,100
10119109,109933,2198205,200,100
10119110,113574,2308138,200,100
10119111,117247,2421712,200,100
10119112,120954,2538959,200,100
10119113,124694,2659913,200,100
10119114,128466,2784607,200,100
10119115,132273,2913073,200,100
10119116,136112,3045346,200,100
10119117,139984,3181458,200,100
10119118,143889,3321442,200,100
10119119,147828,3465331,200,100
10119120,152628,3613159,200,100
10119121,157963,3765787,200,100
10119122,163342,3923750,200,100
10119123,168765,4087092,200,100
10119124,174233,4255857,200,100
10119125,179745,4430090,200,100
10119126,185300,4609835,200,100
10119127,190900,4795135,200,100
10119128,196545,4986035,200,100
10119129,202233,5182580,200,100
10119130,207966,5384813,200,100
10119131,213742,5592779,200,100
10119132,219563,5806521,200,100
10119133,225428,6026084,200,100
10119134,231337,6251512,200,100
10119135,237291,6482849,200,100
10119136,243288,6720140,200,100
10119137,249330,6963428,200,100
10119138,255415,7212758,200,100
10119139,261545,7468173,200,100
10119140,267720,7729718,200,100
10119141,273938,7997438,200,100
10119142,280200,8271376,200,100
10119143,286507,8551576,200,100
10119144,292858,8838083,200,100
10119145,299253,9130941,200,100
10119146,305692,9430194,200,100
10119147,312175,9735886,200,100
10119148,318702,10048061,200,100
10119149,325274,10366763,200,100
10119150,331890,10692037,200,100
10119151,338549,11023927,200,100
10119152,345253,11362476,200,100
10119153,352002,11707729,200,100
10119154,358794,12059731,200,100
10119155,365631,12418525,200,100
10119156,372511,12784156,200,100
10119157,379436,13156667,200,100
10119158,386405,13536103,200,100
10119159,393418,13922508,200,100
10119160,402408,14315926,200,100
10119161,413496,14718334,100,50
10119162,424653,15131830,100,50
10119163,435879,15556483,100,50
10119164,447175,15992362,100,50
10119165,458539,16439537,100,50
10119166,469972,16898076,100,50
10119167,481475,17368048,100,50
10119168,493046,17849523,100,50
10119169,504686,18342569,100,50
10119170,516396,18847255,100,50
10119171,528174,19363651,100,50
10119172,540021,19891825,100,50
10119173,551937,20431846,100,50
10119174,563923,20983783,100,50
10119175,575977,21547706,100,50
10119176,588100,22123683,100,50
10119177,600293,22711783,100,50
10119178,612554,23312076,100,50
10119179,624884,23924630,100,50
10119180,637284,24549514,100,50
10119181,649752,25186798,100,50
10119182,662289,25836550,100,50
10119183,674895,26498839,100,50
10119184,687571,27173734,100,50
10119185,700315,27861305,100,50
10119186,713128,28561620,100,50
10119187,726011,29274748,100,50
10119188,738962,30000759,100,50
10119189,751982,30739721,100,50
10119190,765072,31491703,100,50
10119191,778230,32256775,100,50
10119192,791457,33035005,100,50
10119193,804753,33826462,100,50
10119194,818119,34631215,100,50
10119195,831553,35449334,100,50
10119196,845056,36280887,100,50
10119197,858629,37125943,100,50
10119198,872270,37984572,100,50
10119199,885980,38856842,100,50
10119200,906660,39742822,100,50
10119201,939876,40649482,100,50
10120001,45,0,2000,1000
10120002,46,45,2000,1000
10120003,52,91,2000,1000
10120004,63,143,2000,1000
10120005,79,206,2000,1000
10120006,100,285,2000,1000
10120007,126,385,2000,1000
10120008,157,511,2000,1000
10120009,193,668,2000,1000
10120010,233,861,2000,1000
10120011,279,1094,2000,1000
10120012,329,1373,2000,1000
10120013,384,1702,2000,1000
10120014,445,2086,2000,1000
10120015,510,2531,2000,1000
10120016,580,3041,2000,1000
10120017,655,3621,2000,1000
10120018,735,4276,2000,1000
10120019,820,5011,2000,1000
10120020,910,5831,2000,1000
10120021,1004,6741,1500,750
10120022,1104,7745,1500,750
10120023,1209,8849,1500,750
10120024,1318,10058,1500,750
10120025,1432,11376,1500,750
10120026,1552,12808,1500,750
10120027,1676,14360,1500,750
10120028,1805,16036,1500,750
10120029,1939,17841,1500,750
10120030,2078,19780,1500,750
10120031,2222,21858,1000,500
10120032,2371,24080,1000,500
10120033,2525,26451,1000,500
10120034,2683,28976,1000,500
10120035,2847,31659,1000,500
10120036,3015,34506,1000,500
10120037,3189,37521,1000,500
10120038,3367,40710,1000,500
10120039,3551,44077,1000,500
10120040,3739,47628,1000,500
10120041,3932,51367,1000,500
10120042,4130,55299,1000,500
10120043,4333,59429,1000,500
10120044,4541,63762,1000,500
10120045,4753,68303,1000,500
10120046,4971,73056,1000,500
10120047,5194,78027,1000,500
10120048,5421,83221,1000,500
10120049,5654,88642,1000,500
10120050,5891,94296,1000,500
10120051,6134,100187,1000,500
10120052,6381,106321,1000,500
10120053,6633,112702,1000,500
10120054,6890,119335,1000,500
10120055,7152,126225,1000,500
10120056,7419,133377,1000,500
10120057,7691,140796,1000,500
10120058,7967,148487,1000,500
10120059,8249,156454,1000,500
10120060,8536,164703,1000,500
10120061,8828,173239,500,250
10120062,9126,182067,500,250
10120063,9429,191193,500,250
10120064,9735,200622,500,250
10120065,10047,210357,500,250
10120066,10363,220404,500,250
10120067,10686,230767,500,250
10120068,11012,241453,500,250
10120069,11343,252465,500,250
10120070,11678,263808,500,250
10120071,12019,275486,500,250
10120072,12365,287505,500,250
10120073,12715,299870,500,250
10120074,13069,312585,500,250
10120075,13430,325654,500,250
10120076,13794,339084,500,250
10120077,14164,352878,500,250
10120078,14538,367042,500,250
10120079,14917,381580,500,250
10120080,16728,396497,500,250
10120081,19116,413225,200,100
10120082,21534,432341,200,100
10120083,23982,453875,200,100
10120084,26459,477857,200,100
10120085,28966,504316,200,100
10120086,31502,533282,200,100
10120087,34068,564784,200,100
10120088,36663,598852,200,100
10120089,39288,635515,200,100
10120090,41943,674803,200,100
10120091,44626,716746,200,100
10120092,47340,761372,200,100
10120093,50083,808712,200,100
10120094,52855,858795,200,100
10120095,55657,911650,200,100
10120096,58488,967307,200,100
10120097,61349,1025795,200,100
10120098,64240,1087144,200,100
10120099,67160,1151384,200,100
10120100,70110,1218544,200,100
10120101,73089,1288654,200,100
10120102,76097,1361743,200,100
10120103,79135,1437840,200,100
10120104,82203,1516975,200,100
10120105,85300,1599178,200,100
10120106,88427,1684478,200,100
10120107,91583,1772905,200,100
10120108,94769,1864488,200,100
10120109,97984,1959257,200,100
10120110,101229,2057241,200,100
10120111,104503,2158470,200,100
10120112,107807,2262973,200,100
10120113,111140,2370780,200,100
10120114,114503,2481920,200,100
10120115,117895,2596423,200,100
10120116,121317,2714318,200,100
10120117,124768,2835635,200,100
10120118,128249,2960403,200,100
10120119,131760,3088652,200,100
10120120,136038,3220412,200,100
10120121,140793,3356450,200,100
10120122,145587,3497243,200,100
10120123,150421,3642830,200,100
10120124,155294,3793251,200,100
10120125,160207,3948545,200,100
10120126,165159,4108752,200,100
10120127,170150,4273911,200,100
10120128,175181,4444061,200,100
10120129,180251,4619242,200,100
10120130,185361,4799493,200,100
10120131,190509,4984854,200,100
10120132,195697,5175363,200,100
10120133,200925,5371060,200,100
10120134,206192,5571985,200,100
10120135,211498,5778177,200,100
10120136,216844,5989675,200,100
10120137,222229,6206519,200,100
10120138,227653,6428748,200,100
10120139,233116,6656401,200,100
10120140,238620,6889517,200,100
10120141,244162,7128137,200,100
10120142,249744,7372299,200,100
10120143,255365,7622043,200,100
10120144,261025,7877408,200,100
10120145,266725,8138433,200,100
10120146,272464,8405158,200,100
10120147,278243,8677622,200,100
10120148,284061,8955865,200,100
10120149,289918,9239926,200,100
10120150,295815,9529844,200,100
10120151,301750,9825659,200,100
10120152,307726,10127409,200,100
10120153,313741,10435135,200,100
10120154,319795,10748876,200,100
10120155,325888,11068671,200,100
10120156,332021,11394559,200,100
10120157,338193,11726580,200,100
10120158,344404,12064773,200,100
10120159,350655,12409177,200,100
10120160,358668,12759832,200,100
10120161,368551,13118500,100,50
10120162,378495,13487051,100,50
10120163,388501,13865546,100,50
10120164,398569,14254047,100,50
10120165,408698,14652616,100,50
10120166,418888,15061314,100,50
10120167,429140,15480202,100,50
10120168,439454,15909342,100,50
10120169,449829,16348796,100,50
10120170,460266,16798625,100,50
10120171,470764,17258891,100,50
10120172,481323,17729655,100,50
10120173,491944,18210978,100,50
10120174,502627,18702922,100,50
10120175,513371,19205549,100,50
10120176,524176,19718920,100,50
10120177,535043,20243096,100,50
10120178,545972,20778139,100,50
10120179,556962,21324111,100,50
10120180,568014,21881073,100,50
10120181,579127,22449087,100,50
10120182,590301,23028214,100,50
10120183,601537,23618515,100,50
10120184,612835,24220052,100,50
10120185,624194,24832887,100,50
10120186,635614,25457081,100,50
10120187,647096,26092695,100,50
10120188,658640,26739791,100,50
10120189,670245,27398431,100,50
10120190,681912,28068676,100,50
10120191,693640,28750588,100,50
10120192,705429,29444228,100,50
10120193,717280,30149657,100,50
10120194,729193,30866937,100,50
10120195,741167,31596130,100,50
10120196,753202,32337297,100,50
10120197,765299,33090499,100,50
10120198,777458,33855798,100,50
10120199,789678,34633256,100,50
10120200,808110,35422934,100,50
10120201,837716,36231044,100,50
10121001,37,0,2000,1000
10121002,38,37,2000,1000
10121003,43,75,2000,1000
10121004,53,118,2000,1000
10121005,66,171,2000,1000
10121006,83,237,2000,1000
10121007,105,320,2000,1000
10121008,130,425,2000,1000
10121009,160,555,2000,1000
10121010,193,715,2000,1000
10121011,231,908,2000,1000
10121012,273,1139,2000,1000
10121013,319,1412,2000,1000
10121014,369,1731,2000,1000
10121015,423,2100,2000,1000
10121016,481,2523,2000,1000
10121017,543,3004,2000,1000
10121018,609,3547,2000,1000
10121019,680,4156,2000,1000
10121020,754,4836,2000,1000
10121021,833,5590,1500,750
10121022,915,6423,1500,750
10121023,1002,7338,1500,750
10121024,1093,8340,1500,750
10121025,1188,9433,1500,750
10121026,1287,10621,1500,750
10121027,1390,11908,1500,750
10121028,1497,13298,1500,750
10121029,1608,14795,1500,750
10121030,1723,16403,1500,750
10121031,1843,18126,1000,500
10121032,1966,19969,1000,500
10121033,2094,21935,1000,500
10121034,2225,24029,1000,500
10121035,2361,26254,1000,500
10121036,2501,28615,1000,500
10121037,2644,31116,1000,500
10121038,2792,33760,1000,500
10121039,2944,36552,1000,500
10121040,3100,39496,1000,500
10121041,3260,42596,1000,500
10121042,3425,45856,1000,500
10121043,3593,49281,1000,500
