Table:CsvHeroUpgrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tid,hero_id,trans_times,trans_discription:s,color:ItemColor,name:s,intel_p,intel_i,intel_e,intel_a,freepoint,fightingspirit,buff_id,needlevel,needmoney,needitem1,needitem2,needitem3,needitem4,needitem5,amount1,amount2,amount3,amount4,amount5,return_spirit,return_item1,return_item2,return_item3,return_item4,return_item5,return_item6,return_item7,return_item8,return_item9,return_item10,return_item11,return_item12,return_item13,return_item14,return_item15,return_item16,return_item17,return_item18,return_item19,return_item20,return_amount1,return_amount2,return_amount3,return_amount4,return_amount5,return_amount6,return_amount7,return_amount8,return_amount9,return_amount10,return_amount11,return_amount12,return_amount13,return_amount14,return_amount15,return_amount16,return_amount17,return_amount18,return_amount19,return_amount20,needHeroTID,needHeroCount
121402,1214,2,＋2,蓝,卡尔加刺肋,128,132,132,108,60,500,10227,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1214,1
121403,1214,3,＋3,蓝,卡尔加刺肋,160,165,165,135,60,900,10085,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2214,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1214,1
121404,1214,4,＋4,蓝,卡尔加刺肋,192,198,198,162,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2214,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1214,2
121405,1214,5,＋5,蓝,卡尔加刺肋,224,231,231,189,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2214,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1214,3
121500,1215,0,,蓝,0,66,70,63,50,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
121501,1215,1,＋1,蓝,0,99,105,94,75,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
121502,1215,2,＋2,蓝,0,132,140,126,100,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1215,1
121503,1215,3,＋3,蓝,0,165,175,157,125,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2215,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1215,1
121504,1215,4,＋4,蓝,0,198,210,189,150,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2215,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1215,2
121505,1215,5,＋5,蓝,0,231,245,220,175,60,2000,10040,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2215,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1215,3
121600,1216,0,,蓝,0,65,71,70,59,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
121601,1216,1,＋1,蓝,0,97,106,105,88,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
121602,1216,2,＋2,蓝,0,130,142,140,118,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1216,1
121603,1216,3,＋3,蓝,0,162,177,175,147,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2216,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1216,1
121604,1216,4,＋4,蓝,0,195,213,210,177,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2216,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1216,2
121605,1216,5,＋5,蓝,0,227,248,245,206,60,2000,10040,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2216,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1216,3
121700,1217,0,,蓝,埃瑟里克斯·纳拉辛,67,70,68,45,0,240,10015,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
121701,1217,1,＋1,蓝,埃瑟里克斯·纳拉辛,100,105,102,67,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
121702,1217,2,＋2,蓝,埃瑟里克斯·纳拉辛,134,140,136,90,60,500,10214,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1217,1
121703,1217,3,＋3,蓝,埃瑟里克斯·纳拉辛,167,175,170,112,60,900,10092,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2217,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1217,1
121704,1217,4,＋4,蓝,埃瑟里克斯·纳拉辛,201,210,204,135,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2217,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1217,2
121705,1217,5,＋5,蓝,埃瑟里克斯·纳拉辛,234,245,238,157,60,2000,10037,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2217,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1217,3
121800,1218,0,,蓝,扭曲者维林尼亚斯,65,69,70,46,0,240,10016,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
121801,1218,1,＋1,蓝,扭曲者维林尼亚斯,97,103,105,69,60,240,10032,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
121802,1218,2,＋2,蓝,扭曲者维林尼亚斯,130,138,140,92,60,500,10212,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1218,1
121803,1218,3,＋3,蓝,扭曲者维林尼亚斯,162,172,175,115,60,900,10158,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2218,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1218,1
121804,1218,4,＋4,蓝,扭曲者维林尼亚斯,195,207,210,138,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2218,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1218,2
121805,1218,5,＋5,蓝,扭曲者维林尼亚斯,227,241,245,161,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2218,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1218,3
121900,1219,0,,蓝,0,61,61,74,48,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
121901,1219,1,＋1,蓝,0,91,91,111,72,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
121902,1219,2,＋2,蓝,0,122,122,148,96,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1219,1
121903,1219,3,＋3,蓝,0,152,152,185,120,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2219,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1219,1
121904,1219,4,＋4,蓝,0,183,183,222,144,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2219,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1219,2
121905,1219,5,＋5,蓝,0,213,213,259,168,60,2000,10040,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2219,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1219,3
122000,1220,0,,蓝,0,70,65,79,52,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
122001,1220,1,＋1,蓝,0,105,97,118,78,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
122002,1220,2,＋2,蓝,0,140,130,158,104,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1220,1
122003,1220,3,＋3,蓝,0,175,162,197,130,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2220,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1220,1
122004,1220,4,＋4,蓝,0,210,195,237,156,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2220,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1220,2
122005,1220,5,＋5,蓝,0,245,227,276,182,60,2000,10040,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2220,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1220,3
122100,1221,0,,蓝,0,73,70,71,60,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
122101,1221,1,＋1,蓝,0,109,105,106,90,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
122102,1221,2,＋2,蓝,0,146,140,142,120,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1221,1
122103,1221,3,＋3,蓝,0,182,175,177,150,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2221,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1221,1
122104,1221,4,＋4,蓝,0,219,210,213,180,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2221,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1221,2
122105,1221,5,＋5,蓝,0,255,245,248,210,60,2000,10040,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2221,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1221,3
122200,1222,0,,蓝,0,64,66,80,45,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
122201,1222,1,＋1,蓝,0,96,99,120,67,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
122202,1222,2,＋2,蓝,0,128,132,160,90,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1222,1
122203,1222,3,＋3,蓝,0,160,165,200,112,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2222,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1222,1
122204,1222,4,＋4,蓝,0,192,198,240,135,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2222,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1222,2
122205,1222,5,＋5,蓝,0,224,231,280,157,60,2000,10040,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2222,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1222,3
122300,1223,0,,蓝,驯犬者,70,64,68,48,0,240,10057,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
122301,1223,1,＋1,蓝,驯犬者,105,96,102,72,60,240,10032,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
122302,1223,2,＋2,蓝,驯犬者,140,128,136,96,60,500,10213,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1223,1
122303,1223,3,＋3,蓝,驯犬者,175,160,170,120,60,900,10061,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2223,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1223,1
122304,1223,4,＋4,蓝,驯犬者,210,192,204,144,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2223,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1223,2
122305,1223,5,＋5,蓝,驯犬者,245,224,238,168,60,2000,10037,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2223,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1223,3
122400,1224,0,,蓝,0,79,71,77,54,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
122401,1224,1,＋1,蓝,0,118,106,115,81,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
122402,1224,2,＋2,蓝,0,158,142,154,108,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1224,1
122403,1224,3,＋3,蓝,0,197,177,192,135,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2224,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1224,1
122404,1224,4,＋4,蓝,0,237,213,231,162,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2224,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1224,2
122405,1224,5,＋5,蓝,0,276,248,269,189,60,2000,10040,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2224,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1224,3
122500,1225,0,,蓝,老瞎眼,69,58,70,53,0,240,10058,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
122501,1225,1,＋1,蓝,老瞎眼,103,87,105,79,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
122502,1225,2,＋2,蓝,老瞎眼,138,116,140,106,60,500,10213,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1225,1
122503,1225,3,＋3,蓝,老瞎眼,172,145,175,132,60,900,10061,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2225,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1225,1
122504,1225,4,＋4,蓝,老瞎眼,207,174,210,159,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2225,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1225,2
122505,1225,5,＋5,蓝,老瞎眼,241,203,245,185,60,2000,10037,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2225,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1225,3
122600,1226,0,,蓝,0,65,80,63,46,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
122601,1226,1,＋1,蓝,0,97,120,94,69,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
122602,1226,2,＋2,蓝,0,130,160,126,92,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1226,1
122603,1226,3,＋3,蓝,0,162,200,157,115,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2226,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1226,1
122604,1226,4,＋4,蓝,0,195,240,189,138,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2226,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1226,2
122605,1226,5,＋5,蓝,0,227,280,220,161,60,2000,10040,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2226,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1226,3
122700,1227,0,,蓝,霍格,69,65,68,48,0,240,10114,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
122701,1227,1,＋1,蓝,霍格,103,97,102,72,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
122702,1227,2,＋2,蓝,霍格,138,130,136,96,60,500,10213,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1227,1
122703,1227,3,＋3,蓝,霍格,172,162,170,120,60,900,10062,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2227,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1227,1
122704,1227,4,＋4,蓝,霍格,207,195,204,144,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2227,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1227,2
122705,1227,5,＋5,蓝,霍格,241,227,238,168,60,2000,10037,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2227,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1227,3
122800,1228,0,,蓝,斯塔文,69,60,70,51,0,240,10059,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
122801,1228,1,＋1,蓝,斯塔文,103,90,105,76,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
122802,1228,2,＋2,蓝,斯塔文,138,120,140,102,60,500,10227,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1228,1
122803,1228,3,＋3,蓝,斯塔文,172,150,175,127,60,900,10107,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2228,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1228,1
122804,1228,4,＋4,蓝,斯塔文,207,180,210,153,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2228,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1228,2
122805,1228,5,＋5,蓝,斯塔文,241,210,245,178,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2228,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1228,3
122900,1229,0,,蓝,0,78,69,67,50,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
122901,1229,1,＋1,蓝,0,117,103,100,75,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
122902,1229,2,＋2,蓝,0,156,138,134,100,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1229,1
122903,1229,3,＋3,蓝,0,195,172,167,125,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2229,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1229,1
122904,1229,4,＋4,蓝,0,234,207,201,150,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2229,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1229,2
122905,1229,5,＋5,蓝,0,273,241,234,175,60,2000,10040,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2229,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1229,3
123000,1230,0,,蓝,卡利夫·斯科比斯汀,69,62,66,53,0,240,10009,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
123001,1230,1,＋1,蓝,卡利夫·斯科比斯汀,103,93,99,79,60,240,10068,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
123002,1230,2,＋2,蓝,卡利夫·斯科比斯汀,138,124,132,106,60,500,10214,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1230,1
123003,1230,3,＋3,蓝,卡利夫·斯科比斯汀,172,155,165,132,60,900,10089,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2230,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1230,1
123004,1230,4,＋4,蓝,卡利夫·斯科比斯汀,207,186,198,159,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2230,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1230,2
123005,1230,5,＋5,蓝,卡利夫·斯科比斯汀,241,217,231,185,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2230,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1230,3
